01:57.864  render           | Rendering frame 287
01:57.864  render           | Executing sequencer
01:57.864  render           | Rendering frame 287
01:57.864  render           | Start rendering: KHATIB / Software launch, ViewLayer
01:57.864  render           | Engine: EEVEE
01:57.934  render           | Fra: 287 | Rendering 1 / 16 samples
01:57.960  render           | Fra: 287 | Rendering 16 / 16 samples
01:58.287  render           | Video append frame 287
01:58.287  render           | Time: 00:00.42 (Saving: 00:00.02)
01:58.287  render           | Rendering frame 288
01:58.287  render           | Executing sequencer
01:58.287  render           | Rendering frame 288
01:58.288  render           | Start rendering: KHATIB / Software launch, ViewLayer
01:58.288  render           | Engine: EEVEE
01:58.350  render           | Fra: 288 | Rendering 1 / 16 samples
01:58.379  render           | Fra: 288 | Rendering 16 / 16 samples
01:58.693  render           | Video append frame 288
01:58.693  render           | Time: 00:00.40 (Saving: 00:00.01)
01:58.693  render           | Rendering frame 289
01:58.693  render           | Executing sequencer
01:58.693  render           | Rendering frame 289
01:58.694  render           | Start rendering: KHATIB / Software launch, ViewLayer
01:58.694  render           | Engine: EEVEE
01:58.750  render           | Fra: 289 | Rendering 1 / 16 samples
01:58.777  render           | Fra: 289 | Rendering 16 / 16 samples
01:59.101  render           | Video append frame 289
01:59.101  render           | Time: 00:00.40 (Saving: 00:00.01)
01:59.101  render           | Rendering frame 290
01:59.101  render           | Executing sequencer
01:59.101  render           | Rendering frame 290
01:59.102  render           | Start rendering: KHATIB / Software launch, ViewLayer
01:59.102  render           | Engine: EEVEE
01:59.173  render           | Fra: 290 | Rendering 1 / 16 samples
01:59.199  render           | Fra: 290 | Rendering 16 / 16 samples
01:59.532  render           | Video append frame 290
01:59.532  render           | Time: 00:00.43 (Saving: 00:00.01)
01:59.532  render           | Rendering frame 291
01:59.533  render           | Executing sequencer
01:59.533  render           | Rendering frame 291
01:59.533  render           | Start rendering: KHATIB / Software launch, ViewLayer
01:59.533  render           | Engine: EEVEE
01:59.599  render           | Fra: 291 | Rendering 1 / 16 samples
01:59.627  render           | Fra: 291 | Rendering 16 / 16 samples
01:59.955  render           | Video append frame 291
01:59.955  render           | Time: 00:00.42 (Saving: 00:00.01)
01:59.955  render           | Rendering frame 292
01:59.956  render           | Executing sequencer
01:59.956  render           | Rendering frame 292
01:59.956  render           | Start rendering: KHATIB / Software launch, ViewLayer
01:59.956  render           | Engine: EEVEE
02:00.018  render           | Fra: 292 | Rendering 1 / 16 samples
02:00.043  render           | Fra: 292 | Rendering 16 / 16 samples
02:00.373  render           | Video append frame 292
02:00.373  render           | Time: 00:00.41 (Saving: 00:00.01)
02:00.373  render           | Rendering frame 293
02:00.374  render           | Executing sequencer
02:00.374  render           | Rendering frame 293
02:00.374  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:00.374  render           | Engine: EEVEE
02:00.430  render           | Fra: 293 | Rendering 1 / 16 samples
02:00.455  render           | Fra: 293 | Rendering 16 / 16 samples
02:00.803  render           | Video append frame 293
02:00.804  render           | Time: 00:00.43 (Saving: 00:00.01)
02:00.804  render           | Rendering frame 294
02:00.805  render           | Executing sequencer
02:00.808  render           | Rendering frame 294
02:00.809  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:00.809  render           | Engine: EEVEE
02:00.889  render           | Fra: 294 | Rendering 1 / 16 samples
02:00.920  render           | Fra: 294 | Rendering 16 / 16 samples
02:01.259  render           | Video append frame 294
02:01.261  render           | Time: 00:00.45 (Saving: 00:00.01)
02:01.261  render           | Rendering frame 295
02:01.262  render           | Executing sequencer
02:01.262  render           | Rendering frame 295
02:01.262  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:01.262  render           | Engine: EEVEE
02:01.326  render           | Fra: 295 | Rendering 1 / 16 samples
02:01.354  render           | Fra: 295 | Rendering 16 / 16 samples
02:01.724  render           | Video append frame 295
02:01.724  render           | Time: 00:00.46 (Saving: 00:00.02)
02:01.724  render           | Rendering frame 296
02:01.725  render           | Executing sequencer
02:01.725  render           | Rendering frame 296
02:01.725  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:01.725  render           | Engine: EEVEE
02:01.800  render           | Fra: 296 | Rendering 1 / 16 samples
02:01.830  render           | Fra: 296 | Rendering 16 / 16 samples
02:02.195  render           | Video append frame 296
02:02.195  render           | Time: 00:00.47 (Saving: 00:00.01)
02:02.195  render           | Rendering frame 297
02:02.195  render           | Executing sequencer
02:02.195  render           | Rendering frame 297
02:02.196  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:02.196  render           | Engine: EEVEE
02:02.261  render           | Fra: 297 | Rendering 1 / 16 samples
02:02.292  render           | Fra: 297 | Rendering 16 / 16 samples
02:02.642  render           | Video append frame 297
02:02.642  render           | Time: 00:00.44 (Saving: 00:00.01)
02:02.642  render           | Rendering frame 298
02:02.643  render           | Executing sequencer
02:02.643  render           | Rendering frame 298
02:02.643  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:02.643  render           | Engine: EEVEE
02:02.699  render           | Fra: 298 | Rendering 1 / 16 samples
02:02.726  render           | Fra: 298 | Rendering 16 / 16 samples
02:03.093  render           | Video append frame 298
02:03.093  render           | Time: 00:00.44 (Saving: 00:00.01)
02:03.093  render           | Rendering frame 299
02:03.093  render           | Executing sequencer
02:03.093  render           | Rendering frame 299
02:03.093  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:03.094  render           | Engine: EEVEE
02:03.157  render           | Fra: 299 | Rendering 1 / 16 samples
02:03.185  render           | Fra: 299 | Rendering 16 / 16 samples
02:03.545  render           | Video append frame 299
02:03.545  render           | Time: 00:00.45 (Saving: 00:00.01)
02:03.545  render           | Rendering frame 300
02:03.546  render           | Executing sequencer
02:03.546  render           | Rendering frame 300
02:03.546  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:03.546  render           | Engine: EEVEE
02:03.608  render           | Fra: 300 | Rendering 1 / 16 samples
02:03.635  render           | Fra: 300 | Rendering 16 / 16 samples
02:03.995  render           | Video append frame 300
02:03.995  render           | Time: 00:00.44 (Saving: 00:00.01)
02:03.995  render           | Rendering frame 301
02:03.995  render           | Executing sequencer
02:03.996  render           | Rendering frame 301
02:03.996  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:03.996  render           | Engine: EEVEE
02:04.065  render           | Fra: 301 | Rendering 1 / 16 samples
02:04.095  render           | Fra: 301 | Rendering 16 / 16 samples
02:04.430  render           | Video append frame 301
02:04.430  render           | Time: 00:00.43 (Saving: 00:00.01)
02:04.430  render           | Rendering frame 302
02:04.431  render           | Executing sequencer
02:04.431  render           | Rendering frame 302
02:04.431  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:04.431  render           | Engine: EEVEE
02:04.488  render           | Fra: 302 | Rendering 1 / 16 samples
02:04.515  render           | Fra: 302 | Rendering 16 / 16 samples
02:04.843  render           | Video append frame 302
02:04.843  render           | Time: 00:00.41 (Saving: 00:00.01)
02:04.843  render           | Rendering frame 303
02:04.844  render           | Executing sequencer
02:04.844  render           | Rendering frame 303
02:04.844  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:04.844  render           | Engine: EEVEE
02:04.910  render           | Fra: 303 | Rendering 1 / 16 samples
02:04.939  render           | Fra: 303 | Rendering 16 / 16 samples
02:05.265  render           | Video append frame 303
02:05.265  render           | Time: 00:00.42 (Saving: 00:00.01)
02:05.265  render           | Rendering frame 304
02:05.266  render           | Executing sequencer
02:05.266  render           | Rendering frame 304
02:05.266  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:05.266  render           | Engine: EEVEE
02:05.323  render           | Fra: 304 | Rendering 1 / 16 samples
02:05.350  render           | Fra: 304 | Rendering 16 / 16 samples
02:05.794  render           | Video append frame 304
02:05.795  render           | Time: 00:00.52 (Saving: 00:00.03)
02:05.795  render           | Rendering frame 305
02:05.798  render           | Executing sequencer
02:05.798  render           | Rendering frame 305
02:05.800  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:05.800  render           | Engine: EEVEE
02:05.872  render           | Fra: 305 | Rendering 1 / 16 samples
02:05.899  render           | Fra: 305 | Rendering 16 / 16 samples
02:06.252  render           | Video append frame 305
02:06.252  render           | Time: 00:00.45 (Saving: 00:00.01)
02:06.252  render           | Rendering frame 306
02:06.253  render           | Executing sequencer
02:06.253  render           | Rendering frame 306
02:06.253  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:06.253  render           | Engine: EEVEE
02:06.317  render           | Fra: 306 | Rendering 1 / 16 samples
02:06.346  render           | Fra: 306 | Rendering 16 / 16 samples
02:06.676  render           | Video append frame 306
02:06.676  render           | Time: 00:00.42 (Saving: 00:00.01)
02:06.676  render           | Rendering frame 307
02:06.676  render           | Executing sequencer
02:06.676  render           | Rendering frame 307
02:06.677  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:06.677  render           | Engine: EEVEE
02:06.766  render           | Fra: 307 | Rendering 1 / 16 samples
02:06.804  render           | Fra: 307 | Rendering 16 / 16 samples
02:07.179  render           | Video append frame 307
02:07.179  render           | Time: 00:00.50 (Saving: 00:00.02)
02:07.179  render           | Rendering frame 308
02:07.179  render           | Executing sequencer
02:07.179  render           | Rendering frame 308
02:07.180  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:07.180  render           | Engine: EEVEE
02:07.236  render           | Fra: 308 | Rendering 1 / 16 samples
02:07.264  render           | Fra: 308 | Rendering 16 / 16 samples
02:07.601  render           | Video append frame 308
02:07.601  render           | Time: 00:00.42 (Saving: 00:00.01)
02:07.601  render           | Rendering frame 309
02:07.602  render           | Executing sequencer
02:07.602  render           | Rendering frame 309
02:07.602  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:07.602  render           | Engine: EEVEE
02:07.669  render           | Fra: 309 | Rendering 1 / 16 samples
02:07.695  render           | Fra: 309 | Rendering 16 / 16 samples
02:08.097  render           | Video append frame 309
02:08.097  render           | Time: 00:00.49 (Saving: 00:00.04)
02:08.097  render           | Rendering frame 310
02:08.097  render           | Executing sequencer
02:08.097  render           | Rendering frame 310
02:08.098  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:08.098  render           | Engine: EEVEE
02:08.220  render           | Fra: 310 | Rendering 1 / 16 samples
02:08.252  render           | Fra: 310 | Rendering 16 / 16 samples
02:08.591  render           | Video append frame 310
02:08.591  render           | Time: 00:00.49 (Saving: 00:00.01)
02:08.591  render           | Rendering frame 311
02:08.592  render           | Executing sequencer
02:08.592  render           | Rendering frame 311
02:08.592  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:08.592  render           | Engine: EEVEE
02:08.651  render           | Fra: 311 | Rendering 1 / 16 samples
02:08.679  render           | Fra: 311 | Rendering 16 / 16 samples
02:08.996  render           | Video append frame 311
02:08.996  render           | Time: 00:00.40 (Saving: 00:00.01)
02:08.996  render           | Rendering frame 312
02:08.997  render           | Executing sequencer
02:08.997  render           | Rendering frame 312
02:08.997  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:08.997  render           | Engine: EEVEE
02:09.052  render           | Fra: 312 | Rendering 1 / 16 samples
02:09.079  render           | Fra: 312 | Rendering 16 / 16 samples
02:09.394  render           | Video append frame 312
02:09.394  render           | Time: 00:00.39 (Saving: 00:00.01)
02:09.394  render           | Rendering frame 313
02:09.395  render           | Executing sequencer
02:09.395  render           | Rendering frame 313
02:09.395  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:09.395  render           | Engine: EEVEE
02:09.464  render           | Fra: 313 | Rendering 1 / 16 samples
02:09.493  render           | Fra: 313 | Rendering 16 / 16 samples
02:09.833  render           | Video append frame 313
02:09.833  render           | Time: 00:00.43 (Saving: 00:00.02)
02:09.834  render           | Rendering frame 314
02:09.834  render           | Executing sequencer
02:09.835  render           | Rendering frame 314
02:09.835  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:09.835  render           | Engine: EEVEE
02:09.895  render           | Fra: 314 | Rendering 1 / 16 samples
02:09.922  render           | Fra: 314 | Rendering 16 / 16 samples
02:10.261  render           | Video append frame 314
02:10.261  render           | Time: 00:00.42 (Saving: 00:00.01)
02:10.261  render           | Rendering frame 315
02:10.261  render           | Executing sequencer
02:10.262  render           | Rendering frame 315
02:10.262  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:10.262  render           | Engine: EEVEE
02:10.324  render           | Fra: 315 | Rendering 1 / 16 samples
02:10.354  render           | Fra: 315 | Rendering 16 / 16 samples
02:10.709  render           | Video append frame 315
02:10.709  render           | Time: 00:00.44 (Saving: 00:00.02)
02:10.709  render           | Rendering frame 316
02:10.710  render           | Executing sequencer
02:10.710  render           | Rendering frame 316
02:10.711  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:10.711  render           | Engine: EEVEE
02:10.781  render           | Fra: 316 | Rendering 1 / 16 samples
02:10.811  render           | Fra: 316 | Rendering 16 / 16 samples
02:11.167  render           | Video append frame 316
02:11.167  render           | Time: 00:00.45 (Saving: 00:00.01)
02:11.167  render           | Rendering frame 317
02:11.167  render           | Executing sequencer
02:11.167  render           | Rendering frame 317
02:11.168  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:11.168  render           | Engine: EEVEE
02:11.227  render           | Fra: 317 | Rendering 1 / 16 samples
02:11.253  render           | Fra: 317 | Rendering 16 / 16 samples
02:11.620  render           | Video append frame 317
02:11.621  render           | Time: 00:00.45 (Saving: 00:00.02)
02:11.621  render           | Rendering frame 318
02:11.621  render           | Executing sequencer
02:11.621  render           | Rendering frame 318
02:11.621  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:11.621  render           | Engine: EEVEE
02:11.694  render           | Fra: 318 | Rendering 1 / 16 samples
02:11.725  render           | Fra: 318 | Rendering 16 / 16 samples
02:12.174  render           | Video append frame 318
02:12.174  render           | Time: 00:00.55 (Saving: 00:00.02)
02:12.174  render           | Rendering frame 319
02:12.175  render           | Executing sequencer
02:12.175  render           | Rendering frame 319
02:12.176  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:12.176  render           | Engine: EEVEE
02:12.255  render           | Fra: 319 | Rendering 1 / 16 samples
02:12.287  render           | Fra: 319 | Rendering 16 / 16 samples
02:12.663  render           | Video append frame 319
02:12.663  render           | Time: 00:00.48 (Saving: 00:00.01)
02:12.663  render           | Rendering frame 320
02:12.663  render           | Executing sequencer
02:12.664  render           | Rendering frame 320
02:12.664  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:12.664  render           | Engine: EEVEE
02:12.745  render           | Fra: 320 | Rendering 1 / 16 samples
02:12.783  render           | Fra: 320 | Rendering 16 / 16 samples
02:13.164  render           | Video append frame 320
02:13.164  render           | Time: 00:00.50 (Saving: 00:00.02)
02:13.164  render           | Rendering frame 321
02:13.164  render           | Executing sequencer
02:13.164  render           | Rendering frame 321
02:13.166  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:13.166  render           | Engine: EEVEE
02:13.247  render           | Fra: 321 | Rendering 1 / 16 samples
02:13.283  render           | Fra: 321 | Rendering 16 / 16 samples
02:13.642  render           | Video append frame 321
02:13.642  render           | Time: 00:00.47 (Saving: 00:00.02)
02:13.642  render           | Rendering frame 322
02:13.643  render           | Executing sequencer
02:13.643  render           | Rendering frame 322
02:13.643  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:13.643  render           | Engine: EEVEE
02:13.714  render           | Fra: 322 | Rendering 1 / 16 samples
02:13.744  render           | Fra: 322 | Rendering 16 / 16 samples
02:14.138  render           | Video append frame 322
02:14.138  render           | Time: 00:00.49 (Saving: 00:00.03)
02:14.138  render           | Rendering frame 323
02:14.139  render           | Executing sequencer
02:14.139  render           | Rendering frame 323
02:14.140  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:14.140  render           | Engine: EEVEE
02:14.227  render           | Fra: 323 | Rendering 1 / 16 samples
02:14.256  render           | Fra: 323 | Rendering 16 / 16 samples
02:14.598  render           | Video append frame 323
02:14.598  render           | Time: 00:00.45 (Saving: 00:00.01)
02:14.598  render           | Rendering frame 324
02:14.598  render           | Executing sequencer
02:14.598  render           | Rendering frame 324
02:14.599  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:14.599  render           | Engine: EEVEE
02:14.659  render           | Fra: 324 | Rendering 1 / 16 samples
02:14.689  render           | Fra: 324 | Rendering 16 / 16 samples
02:15.030  render           | Video append frame 324
02:15.031  render           | Time: 00:00.43 (Saving: 00:00.01)
02:15.031  render           | Rendering frame 325
02:15.031  render           | Executing sequencer
02:15.031  render           | Rendering frame 325
02:15.032  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:15.032  render           | Engine: EEVEE
02:15.098  render           | Fra: 325 | Rendering 1 / 16 samples
02:15.128  render           | Fra: 325 | Rendering 16 / 16 samples
02:15.473  render           | Video append frame 325
02:15.473  render           | Time: 00:00.44 (Saving: 00:00.01)
02:15.473  render           | Rendering frame 326
02:15.474  render           | Executing sequencer
02:15.474  render           | Rendering frame 326
02:15.474  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:15.474  render           | Engine: EEVEE
02:15.541  render           | Fra: 326 | Rendering 1 / 16 samples
02:15.571  render           | Fra: 326 | Rendering 16 / 16 samples
02:15.945  render           | Video append frame 326
02:15.945  render           | Time: 00:00.47 (Saving: 00:00.01)
02:15.945  render           | Rendering frame 327
02:15.946  render           | Executing sequencer
02:15.947  render           | Rendering frame 327
02:15.948  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:15.948  render           | Engine: EEVEE
02:16.025  render           | Fra: 327 | Rendering 1 / 16 samples
02:16.054  render           | Fra: 327 | Rendering 16 / 16 samples
02:16.397  render           | Video append frame 327
02:16.397  render           | Time: 00:00.45 (Saving: 00:00.01)
02:16.397  render           | Rendering frame 328
02:16.398  render           | Executing sequencer
02:16.398  render           | Rendering frame 328
02:16.398  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:16.398  render           | Engine: EEVEE
02:16.454  render           | Fra: 328 | Rendering 1 / 16 samples
02:16.480  render           | Fra: 328 | Rendering 16 / 16 samples
02:16.838  render           | Video append frame 328
02:16.838  render           | Time: 00:00.44 (Saving: 00:00.02)
02:16.839  render           | Rendering frame 329
02:16.839  render           | Executing sequencer
02:16.840  render           | Rendering frame 329
02:16.840  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:16.840  render           | Engine: EEVEE
02:16.904  render           | Fra: 329 | Rendering 1 / 16 samples
02:16.933  render           | Fra: 329 | Rendering 16 / 16 samples
02:17.268  render           | Video append frame 329
02:17.268  render           | Time: 00:00.42 (Saving: 00:00.01)
02:17.268  render           | Rendering frame 330
02:17.268  render           | Executing sequencer
02:17.268  render           | Rendering frame 330
02:17.269  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:17.269  render           | Engine: EEVEE
02:17.323  render           | Fra: 330 | Rendering 1 / 16 samples
02:17.347  render           | Fra: 330 | Rendering 16 / 16 samples
02:17.654  render           | Video append frame 330
02:17.654  render           | Time: 00:00.38 (Saving: 00:00.01)
02:17.654  render           | Rendering frame 331
02:17.654  render           | Executing sequencer
02:17.654  render           | Rendering frame 331
02:17.654  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:17.654  render           | Engine: EEVEE
02:17.711  render           | Fra: 331 | Rendering 1 / 16 samples
02:17.737  render           | Fra: 331 | Rendering 16 / 16 samples
02:18.033  render           | Video append frame 331
02:18.033  render           | Time: 00:00.37 (Saving: 00:00.01)
02:18.033  render           | Rendering frame 332
02:18.034  render           | Executing sequencer
02:18.034  render           | Rendering frame 332
02:18.034  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:18.034  render           | Engine: EEVEE
02:18.088  render           | Fra: 332 | Rendering 1 / 16 samples
02:18.112  render           | Fra: 332 | Rendering 16 / 16 samples
02:18.412  render           | Video append frame 332
02:18.412  render           | Time: 00:00.37 (Saving: 00:00.01)
02:18.412  render           | Rendering frame 333
02:18.412  render           | Executing sequencer
02:18.413  render           | Rendering frame 333
02:18.413  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:18.414  render           | Engine: EEVEE
02:18.464  render           | Fra: 333 | Rendering 1 / 16 samples
02:18.488  render           | Fra: 333 | Rendering 16 / 16 samples
02:18.785  render           | Video append frame 333
02:18.785  render           | Time: 00:00.37 (Saving: 00:00.01)
02:18.785  render           | Rendering frame 334
02:18.786  render           | Executing sequencer
02:18.786  render           | Rendering frame 334
02:18.786  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:18.786  render           | Engine: EEVEE
02:18.839  render           | Fra: 334 | Rendering 1 / 16 samples
02:18.863  render           | Fra: 334 | Rendering 16 / 16 samples
02:19.160  render           | Video append frame 334
02:19.160  render           | Time: 00:00.37 (Saving: 00:00.01)
02:19.160  render           | Rendering frame 335
02:19.161  render           | Executing sequencer
02:19.161  render           | Rendering frame 335
02:19.161  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:19.161  render           | Engine: EEVEE
02:19.214  render           | Fra: 335 | Rendering 1 / 16 samples
02:19.240  render           | Fra: 335 | Rendering 16 / 16 samples
02:19.538  render           | Video append frame 335
02:19.538  render           | Time: 00:00.37 (Saving: 00:00.01)
02:19.538  render           | Rendering frame 336
02:19.538  render           | Executing sequencer
02:19.538  render           | Rendering frame 336
02:19.538  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:19.538  render           | Engine: EEVEE
02:19.593  render           | Fra: 336 | Rendering 1 / 16 samples
02:19.618  render           | Fra: 336 | Rendering 16 / 16 samples
02:19.914  render           | Video append frame 336
02:19.914  render           | Time: 00:00.37 (Saving: 00:00.01)
02:19.914  render           | Rendering frame 337
02:19.914  render           | Executing sequencer
02:19.914  render           | Rendering frame 337
02:19.915  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:19.915  render           | Engine: EEVEE
02:19.967  render           | Fra: 337 | Rendering 1 / 16 samples
02:19.991  render           | Fra: 337 | Rendering 16 / 16 samples
02:20.303  render           | Video append frame 337
02:20.303  render           | Time: 00:00.38 (Saving: 00:00.01)
02:20.303  render           | Rendering frame 338
02:20.304  render           | Executing sequencer
02:20.304  render           | Rendering frame 338
02:20.304  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:20.304  render           | Engine: EEVEE
02:20.363  render           | Fra: 338 | Rendering 1 / 16 samples
02:20.390  render           | Fra: 338 | Rendering 16 / 16 samples
02:20.724  render           | Video append frame 338
02:20.724  render           | Time: 00:00.41 (Saving: 00:00.01)
02:20.724  render           | Rendering frame 339
02:20.724  render           | Executing sequencer
02:20.724  render           | Rendering frame 339
02:20.724  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:20.724  render           | Engine: EEVEE
02:20.781  render           | Fra: 339 | Rendering 1 / 16 samples
02:20.808  render           | Fra: 339 | Rendering 16 / 16 samples
02:21.115  render           | Video append frame 339
02:21.115  render           | Time: 00:00.39 (Saving: 00:00.01)
02:21.115  render           | Rendering frame 340
02:21.116  render           | Executing sequencer
02:21.116  render           | Rendering frame 340
02:21.116  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:21.116  render           | Engine: EEVEE
02:21.181  render           | Fra: 340 | Rendering 1 / 16 samples
02:21.212  render           | Fra: 340 | Rendering 16 / 16 samples
02:21.615  render           | Video append frame 340
02:21.615  render           | Time: 00:00.49 (Saving: 00:00.01)
02:21.616  render           | Rendering frame 341
02:21.617  render           | Executing sequencer
02:21.617  render           | Rendering frame 341
02:21.618  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:21.618  render           | Engine: EEVEE
02:21.677  render           | Fra: 341 | Rendering 1 / 16 samples
02:21.703  render           | Fra: 341 | Rendering 16 / 16 samples
02:22.015  render           | Video append frame 341
02:22.015  render           | Time: 00:00.39 (Saving: 00:00.01)
02:22.015  render           | Rendering frame 342
02:22.015  render           | Executing sequencer
02:22.020  render           | Rendering frame 342
02:22.021  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:22.021  render           | Engine: EEVEE
02:22.079  render           | Fra: 342 | Rendering 1 / 16 samples
02:22.107  render           | Fra: 342 | Rendering 16 / 16 samples
02:22.429  render           | Video append frame 342
02:22.429  render           | Time: 00:00.41 (Saving: 00:00.01)
02:22.429  render           | Rendering frame 343
02:22.430  render           | Executing sequencer
02:22.435  render           | Rendering frame 343
02:22.435  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:22.435  render           | Engine: EEVEE
02:22.499  render           | Fra: 343 | Rendering 1 / 16 samples
02:22.529  render           | Fra: 343 | Rendering 16 / 16 samples
02:23.062  render           | Video append frame 343
02:23.062  render           | Time: 00:00.63 (Saving: 00:00.04)
02:23.062  render           | Rendering frame 344
02:23.063  render           | Executing sequencer
02:23.072  render           | Rendering frame 344
02:23.073  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:23.073  render           | Engine: EEVEE
02:23.155  render           | Fra: 344 | Rendering 1 / 16 samples
02:23.181  render           | Fra: 344 | Rendering 16 / 16 samples
02:23.645  render           | Video append frame 344
02:23.645  render           | Time: 00:00.58 (Saving: 00:00.08)
02:23.645  render           | Rendering frame 345
02:23.646  render           | Executing sequencer
02:23.648  render           | Rendering frame 345
02:23.649  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:23.649  render           | Engine: EEVEE
02:23.771  render           | Fra: 345 | Rendering 1 / 16 samples
02:23.801  render           | Fra: 345 | Rendering 16 / 16 samples
02:24.178  render           | Video append frame 345
02:24.178  render           | Time: 00:00.53 (Saving: 00:00.01)
02:24.178  render           | Rendering frame 346
02:24.179  render           | Executing sequencer
02:24.179  render           | Rendering frame 346
02:24.179  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:24.179  render           | Engine: EEVEE
02:24.238  render           | Fra: 346 | Rendering 1 / 16 samples
02:24.265  render           | Fra: 346 | Rendering 16 / 16 samples
02:24.651  render           | Video append frame 346
02:24.651  render           | Time: 00:00.47 (Saving: 00:00.02)
02:24.651  render           | Rendering frame 347
02:24.652  render           | Executing sequencer
02:24.652  render           | Rendering frame 347
02:24.653  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:24.653  render           | Engine: EEVEE
02:24.722  render           | Fra: 347 | Rendering 1 / 16 samples
02:24.747  render           | Fra: 347 | Rendering 16 / 16 samples
02:25.076  render           | Video append frame 347
02:25.076  render           | Time: 00:00.42 (Saving: 00:00.01)
02:25.076  render           | Rendering frame 348
02:25.077  render           | Executing sequencer
02:25.077  render           | Rendering frame 348
02:25.077  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:25.077  render           | Engine: EEVEE
02:25.159  render           | Fra: 348 | Rendering 1 / 16 samples
02:25.195  render           | Fra: 348 | Rendering 16 / 16 samples
02:25.517  render           | Video append frame 348
02:25.519  render           | Time: 00:00.44 (Saving: 00:00.03)
02:25.519  render           | Rendering frame 349
02:25.521  render           | Executing sequencer
02:25.522  render           | Rendering frame 349
02:25.522  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:25.523  render           | Engine: EEVEE
02:25.663  render           | Fra: 349 | Rendering 1 / 16 samples
02:25.694  render           | Fra: 349 | Rendering 16 / 16 samples
02:26.055  render           | Video append frame 349
02:26.055  render           | Time: 00:00.53 (Saving: 00:00.01)
02:26.055  render           | Rendering frame 350
02:26.056  render           | Executing sequencer
02:26.057  render           | Rendering frame 350
02:26.057  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:26.057  render           | Engine: EEVEE
02:26.122  render           | Fra: 350 | Rendering 1 / 16 samples
02:26.151  render           | Fra: 350 | Rendering 16 / 16 samples
02:26.482  render           | Video append frame 350
02:26.483  render           | Time: 00:00.42 (Saving: 00:00.01)
02:26.483  render           | Rendering frame 351
02:26.483  render           | Executing sequencer
02:26.483  render           | Rendering frame 351
02:26.484  render           | Start rendering: KHATIB / Software launch, ViewLayer
02:26.484  render           | Engine: EEVEE
02:26.545  render           | Fra: 351 | Rendering 1 / 16 samples
02:26.572  render           | Fra: 351 | Rendering 16 / 16 samples
